period_begin,period_end,region_type,zipcode,state,state_code,property_type,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy
8/1/21,10/31/21,zip code,98125,Washington,WA,Single Family Residential,843000.0,-0.038329911,0.116556291,799975.0,-2.5e-05,0.111076389
2/1/21,4/30/21,zip code,98178,Washington,WA,All Residential,640000.0,0.06048053,0.280025601,599000.0,0.015426343,0.122784656
8/1/15,10/31/15,zip code,98112,Washington,WA,Condo/Co-op,392800.0,-0.061409797,0.076164384,412500.0,0.060411311,0.088390501
10/1/22,12/31/22,zip code,98198,Washington,WA,Condo/Co-op,386000.0,0.037634409,0.20625,269900.0,-0.100333333,-0.181625227
5/1/17,7/31/17,zip code,98188,Washington,WA,All Residential,305000.0,0.016666667,0.089285714,330000.0,0.003039514,0.137931034
6/1/14,8/31/14,zip code,98117,Washington,WA,All Residential,525400.0,-0.035963303,0.129892473,524725.0,0.04945,0.104800505
3/1/20,5/31/20,zip code,98107,Washington,WA,All Residential,773000.0,0.00523424,0.030701023,759950.0,-0.010481771,0.020067114
6/1/15,8/31/15,zip code,98119,Washington,WA,Condo/Co-op,355000.0,0.0,0.163934426,362475.0,0.035790827,0.21310241
10/1/20,12/31/20,zip code,98115,Washington,WA,All Residential,849950.0,0.00292044,0.110682783,800000.0,-0.023794997,6.25e-05
3/1/12,5/31/12,zip code,98168,Washington,WA,Townhouse,100000.0,0.0,0.053185887,165000.0,0.047619048,0.32
8/1/15,10/31/15,zip code,98126,Washington,WA,Townhouse,427500.0,0.004963698,0.272321429,379950.0,-0.073292683,-0.013116883
12/1/16,2/28/17,zip code,98105,Washington,WA,Condo/Co-op,375000.0,0.153846154,-0.025974026,390000.0,0.114285714,0.046979866
1/1/21,3/31/21,zip code,98117,Washington,WA,Single Family Residential,896000.0,0.070617756,0.019340159,899225.0,0.01618827,0.027685714
2/1/20,4/30/20,zip code,98136,Washington,WA,Condo/Co-op,382000.0,-0.191534392,-0.195789474,312475.0,-0.107214286,-0.132013889
4/1/24,6/30/24,zip code,98119,Washington,WA,Single Family Residential,1321000.0,-0.059786477,-0.062788223,1425000.0,0.017857143,0.017857143
6/1/12,8/31/12,zip code,98122,Washington,WA,Single Family Residential,534750.0,-0.058952926,0.15,524900.0,-0.017041199,0.051903808
4/1/20,6/30/20,zip code,98107,Washington,WA,Condo/Co-op,435000.0,-0.011251279,-0.084114117,449950.0,0.0,-0.037488636
6/1/13,8/31/13,zip code,98112,Washington,WA,Townhouse,438000.0,-0.058064516,-0.093167702,419950.0,-0.017603369,0.312548836
1/1/16,3/31/16,zip code,98146,Washington,WA,Multi-Family (2-4 Unit),450000.0,0.0,,,,
5/1/20,7/31/20,zip code,98109,Washington,WA,Condo/Co-op,468000.0,0.028571429,-0.082352941,527000.0,0.003809524,0.044598612
7/1/17,9/30/17,zip code,98146,Washington,WA,Single Family Residential,480000.0,0.020733652,0.215189873,439950.0,-0.048705335,0.100150038
3/1/17,5/31/17,zip code,98198,Washington,WA,Condo/Co-op,215000.0,0.077694236,0.129053433,225000.0,0.022727273,0.154438173
8/1/23,10/31/23,zip code,98125,Washington,WA,Condo/Co-op,365000.0,0.0,-0.081761006,354950.0,-0.013890818,-0.209465479
3/1/13,5/31/13,zip code,98178,Washington,WA,Townhouse,142500.0,0.1875,,111100.0,-0.312287218,
4/1/22,6/30/22,zip code,98118,Washington,WA,All Residential,845000.0,0.005952381,0.161591862,777000.0,-0.055261718,0.086713287
1/1/17,3/31/17,zip code,98148,Washington,WA,Single Family Residential,352250.0,0.036029412,0.103367267,424999.0,0.136360963,0.240874804
11/1/13,1/31/14,zip code,98108,Washington,WA,Townhouse,301800.0,0.0,0.077280029,284000.0,-0.120743034,0.071698113
3/1/15,5/31/15,zip code,98155,Washington,WA,Multi-Family (2-4 Unit),370000.0,-0.124260355,-0.322344322,303900.0,-0.178648649,-0.240155019
4/1/23,6/30/23,zip code,98115,Washington,WA,Townhouse,816250.0,0.071897571,-0.005179768,819950.0,-0.006121212,0.025001563
11/1/18,1/31/19,zip code,98122,Washington,WA,All Residential,687000.0,-0.052413793,-0.107792208,690000.0,-0.048275862,-0.111940539
7/1/13,9/30/13,zip code,98107,Washington,WA,Single Family Residential,489000.0,0.003076923,0.041533546,492000.0,-0.015852378,0.093333333
8/1/20,10/31/20,zip code,98155,Washington,WA,Condo/Co-op,295950.0,-0.067800614,-0.096266891,295000.0,-0.01633878,0.018998273
7/1/21,9/30/21,zip code,98105,Washington,WA,Multi-Family (2-4 Unit),1225000.0,0.0,0.124368977,1562500.0,-0.0632494,0.225490196
12/1/18,2/28/19,zip code,98115,Washington,WA,All Residential,700000.0,-0.072847682,-0.054054054,725000.0,0.0,-0.032042724
7/1/12,9/30/12,zip code,98112,Washington,WA,Single Family Residential,769000.0,0.0,-0.062195122,880000.0,0.035355021,0.131105398
2/1/20,4/30/20,zip code,98112,Washington,WA,Condo/Co-op,540000.0,-0.004608295,-0.060869565,539950.0,-0.009220606,-0.169243788
10/1/19,12/31/19,zip code,98116,Washington,WA,Single Family Residential,830000.0,-0.005988024,0.036204744,947475.0,0.05275,0.185826033
2/1/17,4/30/17,zip code,98146,Washington,WA,Condo/Co-op,182500.0,-0.397987795,0.227716112,159750.0,0.05794702,-0.1125
3/1/18,5/31/18,zip code,98107,Washington,WA,Single Family Residential,895000.0,0.005617978,0.125786164,869000.0,0.011052938,0.15870529
5/1/13,7/31/13,zip code,98166,Washington,WA,All Residential,355000.0,0.150729335,0.109375,360000.0,-0.051383399,0.090909091
1/1/12,3/31/12,zip code,98104,Washington,WA,All Residential,179000.0,-0.349209235,-0.519463087,189000.0,-0.394230769,-0.426403642
11/1/21,1/31/22,zip code,98117,Washington,WA,Multi-Family (2-4 Unit),1350000.0,-0.150943396,0.317073171,889000.0,0.0,-0.188127854
4/1/24,6/30/24,zip code,98107,Washington,WA,Single Family Residential,1092500.0,-0.002283105,-0.041666667,957500.0,-0.037688442,-0.200751252
10/1/17,12/31/17,zip code,98118,Washington,WA,Condo/Co-op,338000.0,-0.098666667,0.397849462,282500.0,-0.101748808,0.036887502
10/1/23,12/31/23,zip code,98146,Washington,WA,All Residential,676250.0,0.071287129,0.073412698,677500.0,-0.018080365,0.084
2/1/23,4/30/23,zip code,98131,Washington,WA,Condo/Co-op,310000.0,0.0,,,,
12/1/14,2/28/15,zip code,98126,Washington,WA,Single Family Residential,439950.0,0.044391691,0.208653846,427000.0,-0.040341611,0.081081081
9/1/22,11/30/22,zip code,98105,Washington,WA,All Residential,1142475.0,-0.0479375,0.165790816,1085000.0,-0.056521739,0.095959596
9/1/23,11/30/23,zip code,98108,Washington,WA,Townhouse,595000.0,0.0,-0.156028369,595000.0,0.0,-0.110612855
12/1/17,2/28/18,zip code,98122,Washington,WA,Multi-Family (2-4 Unit),1010000.0,0.080213904,-0.071264368,899500.0,-0.161285811,-0.217826087
3/1/23,5/31/23,zip code,98115,Washington,WA,Single Family Residential,1122500.0,0.05399061,-0.113602238,1050000.0,0.060606061,0.0
3/1/24,5/31/24,zip code,98125,Washington,WA,All Residential,811000.0,-0.025825826,0.053246753,779000.0,0.038666667,0.025067439
12/1/23,2/29/24,zip code,98107,Washington,WA,Single Family Residential,1035000.0,-0.139293139,0.019704433,1065500.0,0.015729266,0.151891892
10/1/21,12/31/21,zip code,98121,Washington,WA,Condo/Co-op,693950.0,0.051439394,0.128373984,693950.0,-0.026035088,0.067656448
2/1/15,4/30/15,zip code,98115,Washington,WA,All Residential,564000.0,0.127984208,0.172435298,522475.0,0.047044088,0.070645492
11/1/16,1/31/17,zip code,98146,Washington,WA,Single Family Residential,429950.0,0.022230147,0.190008303,404475.0,-0.048294118,0.064688076
1/1/20,3/31/20,zip code,98122,Washington,WA,All Residential,756250.0,0.035958904,0.107247438,750000.0,0.0,0.063879586
10/1/19,12/31/19,zip code,98117,Washington,WA,Townhouse,639950.0,0.057768595,-0.051855693,659974.5,-0.014961963,-0.073687498
7/1/13,9/30/13,zip code,98132,Washington,WA,All Residential,208000.0,-0.019908116,0.04,193900.0,-0.030015008,-0.087314662
11/1/23,1/31/24,zip code,98178,Washington,WA,Condo/Co-op,270000.0,0.0,,299950.0,0.0,
3/1/21,5/31/21,zip code,98177,Washington,WA,Condo/Co-op,277475.0,-0.388063405,-0.314876543,294975.0,0.072831424,-0.518388506
3/1/14,5/31/14,zip code,98105,Washington,WA,Single Family Residential,720500.0,0.134645669,0.052593134,785000.0,0.031537451,0.207692308
7/1/21,9/30/21,zip code,98148,Washington,WA,Townhouse,235000.0,-0.381578947,,,,
4/1/17,6/30/17,zip code,98106,Washington,WA,Condo/Co-op,306000.0,0.0,0.32438866,269000.0,-0.036705461,0.144680851
12/1/20,2/28/21,zip code,98106,Washington,WA,Townhouse,535250.0,0.031310212,0.025383142,579950.0,0.0,0.065010738
4/1/17,6/30/17,zip code,98110,Washington,WA,Single Family Residential,825000.0,0.050955414,0.006957159,869000.0,-0.000575043,0.03023118
11/1/13,1/31/14,zip code,98146,Washington,WA,Single Family Residential,290500.0,-0.055843371,0.19301848,324000.0,0.200444609,0.128919861
9/1/12,11/30/12,zip code,98115,Washington,WA,Single Family Residential,469000.0,-0.00212766,-0.001064963,495000.0,0.005127164,0.042105263
4/1/13,6/30/13,zip code,98106,Washington,WA,Single Family Residential,249999.5,-2e-06,0.162788372,262475.0,-0.02787037,0.166555556
2/1/17,4/30/17,zip code,98166,Washington,WA,Multi-Family (2-4 Unit),520750.0,-0.117372881,,749950.0,0.254673972,
4/1/23,6/30/23,zip code,98122,Washington,WA,Single Family Residential,1055000.0,0.044554455,-0.195270786,1050000.0,0.052657961,-0.171597633
8/1/21,10/31/21,zip code,98166,Washington,WA,All Residential,722000.0,-0.05,0.1552,737475.0,0.039429175,0.322825112
8/1/12,10/31/12,zip code,98126,Washington,WA,Multi-Family (2-4 Unit),380000.0,0.160305344,,,,
8/1/13,10/31/13,zip code,98117,Washington,WA,Condo/Co-op,315000.0,0.369565217,0.105263158,235000.0,-0.303187546,-0.174642199
9/1/22,11/30/22,zip code,98166,Washington,WA,Condo/Co-op,469000.0,0.0,0.272727273,435950.0,-0.109306364,0.025764706
3/1/13,5/31/13,zip code,98126,Washington,WA,Multi-Family (2-4 Unit),319000.0,-0.137837838,,319000.0,0.0,
8/1/17,10/31/17,zip code,98105,Washington,WA,Townhouse,844500.0,0.0,0.40632806,800000.0,-0.077783221,0.226100617
1/1/16,3/31/16,zip code,98107,Washington,WA,Townhouse,633500.0,-0.005494505,0.178604651,625000.0,-0.130737135,0.116071429
1/1/22,3/31/22,zip code,98166,Washington,WA,Condo/Co-op,400000.0,0.047120419,0.121076233,364500.0,0.034042553,-0.099442989
8/1/18,10/31/18,zip code,98104,Washington,WA,All Residential,405000.0,-0.395522388,-0.213592233,661900.0,0.299180529,0.260761905
7/1/18,9/30/18,zip code,98101,Washington,WA,All Residential,681000.0,-0.133036283,0.001470588,699975.0,-0.065453939,-0.085
9/1/18,11/30/18,zip code,98178,Washington,WA,Single Family Residential,450000.0,-0.028077754,0.054481547,479950.0,-0.039042947,0.066557926
2/1/19,4/30/19,zip code,98133,Washington,WA,Multi-Family (2-4 Unit),640200.0,-0.325785899,,874900.0,0.206841851,
7/1/18,9/30/18,zip code,98119,Washington,WA,Condo/Co-op,489900.0,0.017234219,-0.029708853,498750.0,-0.05,0.08429806
2/1/12,4/30/12,zip code,98121,Washington,WA,Condo/Co-op,281500.0,-0.094855305,-0.083061889,349000.0,-0.016901408,0.155629139
4/1/18,6/30/18,zip code,98136,Washington,WA,Single Family Residential,779950.0,-0.043006135,0.020876963,775000.0,0.054421769,0.107221944
1/1/23,3/31/23,zip code,98166,Washington,WA,Single Family Residential,810000.0,-0.043683589,-0.018181818,825000.0,0.041010121,0.100146686
10/1/20,12/31/20,zip code,98146,Washington,WA,Townhouse,209000.0,-0.209829868,-0.311367381,383975.0,0.0,0.190620155
12/1/16,2/28/17,zip code,98177,Washington,WA,Single Family Residential,774525.0,0.18193957,0.163343472,754450.0,0.006067476,0.082813061
7/1/13,9/30/13,zip code,98122,Washington,WA,All Residential,428750.0,-0.025568182,-0.048385307,435000.0,0.005896635,0.115527632
1/1/13,3/31/13,zip code,98115,Washington,WA,All Residential,424500.0,-0.006436513,0.080152672,432000.0,0.006993007,-0.037861915
12/1/16,2/28/17,zip code,98102,Washington,WA,All Residential,610500.0,0.043589744,-0.029411765,624950.0,0.04506689,0.296576763
9/1/18,11/30/18,zip code,98168,Washington,WA,Single Family Residential,386900.0,0.003631647,0.046382691,399950.0,0.025539116,0.111280911
6/1/21,8/31/21,zip code,98119,Washington,WA,All Residential,995000.0,-0.004004004,0.041884817,929000.0,-0.053971487,0.099408284
10/1/17,12/31/17,zip code,98188,Washington,WA,Single Family Residential,407750.0,0.040443991,0.173381295,390000.0,-0.022556391,0.165048544
1/1/23,3/31/23,zip code,98122,Washington,WA,Single Family Residential,985000.0,0.06400216,-0.133304004,962250.0,0.01342812,-0.170474138
7/1/19,9/30/19,zip code,98117,Washington,WA,Condo/Co-op,380000.0,0.020819342,-0.255267026,349000.0,-0.093506494,-0.169027834
3/1/21,5/31/21,zip code,98188,Washington,WA,All Residential,470000.0,-0.020833333,0.093023256,522250.0,0.228823529,0.339102564
2/1/23,4/30/23,zip code,98178,Washington,WA,All Residential,618500.0,-0.022134387,-0.056445461,624950.0,0.041583333,-0.07070632
2/1/20,4/30/20,zip code,98101,Washington,WA,Condo/Co-op,601875.0,0.013044393,-0.093561747,627000.0,0.011698265,-0.096541787
2/1/17,4/30/17,zip code,98164,Washington,WA,Condo/Co-op,720000.0,-0.191011236,,719500.0,-0.040666667,
11/1/23,1/31/24,zip code,98122,Washington,WA,Townhouse,970000.0,0.052060738,0.015707338,799000.0,-0.047107931,0.025048911
2/1/23,4/30/23,zip code,98108,Washington,WA,Multi-Family (2-4 Unit),675000.0,,-0.045261669,745000.0,,0.046348315
9/1/22,11/30/22,zip code,98118,Washington,WA,Multi-Family (2-4 Unit),665000.0,0.0,-0.395454545,1324975.0,-0.179582043,0.833875433
10/1/17,12/31/17,zip code,98144,Washington,WA,Townhouse,692475.0,0.010912409,0.270712909,699950.0,0.030854197,0.272752068
2/1/14,4/30/14,zip code,98178,Washington,WA,Townhouse,60000.0,0.0,-0.5,,,
6/1/18,8/31/18,zip code,98102,Washington,WA,All Residential,752500.0,-0.026520052,0.297413793,688000.0,-0.015736767,0.087747036
6/1/23,8/31/23,zip code,98105,Washington,WA,Townhouse,1077500.0,0.088383838,-0.3265625,865000.0,0.0,0.002956693
2/1/16,4/30/16,zip code,98102,Washington,WA,Townhouse,811490.0,-0.010347876,0.151049645,799950.0,-0.030304867,0.178129602
7/1/23,9/30/23,zip code,98106,Washington,WA,Single Family Residential,725000.0,-0.028150134,0.028368794,697499.5,-0.02719735,-0.02719735
8/1/12,10/31/12,zip code,98105,Washington,WA,Single Family Residential,640000.0,0.015873016,0.214421252,579950.0,-0.033336111,0.008608696
7/1/17,9/30/17,zip code,98188,Washington,WA,All Residential,324000.0,0.0125,0.08,304500.0,-0.03317987,0.015126891
7/1/21,9/30/21,zip code,98102,Washington,WA,Multi-Family (2-4 Unit),4595000.0,0.0,1.871875,1642500.0,-0.17833917,0.173214286
7/1/19,9/30/19,zip code,98155,Washington,WA,Condo/Co-op,301000.0,-0.019543974,0.046046916,292250.0,-0.005952381,0.053153153
1/1/24,3/31/24,zip code,98148,Washington,WA,Multi-Family (2-4 Unit),975000.0,,,950000.0,,
3/1/15,5/31/15,zip code,98148,Washington,WA,All Residential,270250.0,0.059803922,-0.243950203,309950.0,-0.253042535,0.362567315
12/1/23,2/29/24,zip code,98109,Washington,WA,Condo/Co-op,480000.0,-0.216326531,0.043478261,494000.0,-0.076635514,0.236545682
2/1/18,4/30/18,zip code,98112,Washington,WA,Single Family Residential,1356250.0,0.092428514,0.107142857,1375000.0,0.029962547,0.058506543
2/1/19,4/30/19,zip code,98164,Washington,WA,Condo/Co-op,839000.0,,0.141496599,839000.0,,-0.14822335
11/1/22,1/31/23,zip code,98110,Washington,WA,Condo/Co-op,753500.0,0.033607682,0.032176227,560000.0,-0.221140473,-0.198282033
7/1/14,9/30/14,zip code,98106,Washington,WA,All Residential,300000.0,-0.035369775,0.176470588,299975.0,-0.069051129,0.121716369
10/1/20,12/31/20,zip code,98178,Washington,WA,Townhouse,532365.0,0.029568187,1.464652778,541672.0,-0.002427301,0.0934309
8/1/23,10/31/23,zip code,98122,Washington,WA,Townhouse,816000.0,0.073754852,-0.064220183,824950.0,0.010968137,-0.078733936
8/1/16,10/31/16,zip code,98119,Washington,WA,All Residential,709400.0,-0.047785235,0.256131031,750000.0,0.001335113,0.2
10/1/12,12/31/12,zip code,98103,Washington,WA,Condo/Co-op,175000.0,-0.096797502,-0.166666667,192425.0,0.040697674,0.037331536
4/1/17,6/30/17,zip code,98178,Washington,WA,Multi-Family (2-4 Unit),325000.0,0.0,-0.071428571,509000.0,0.095801938,
3/1/24,5/31/24,zip code,98107,Washington,WA,All Residential,862000.0,0.011143695,0.064197531,825000.0,0.031314457,0.006158912
3/1/15,5/31/15,zip code,98101,Washington,WA,Condo/Co-op,550000.0,0.111111111,0.089108911,609950.0,-0.013903484,0.02512605
3/1/23,5/31/23,zip code,98131,Washington,WA,Single Family Residential,587500.0,-0.148550725,-0.29167797,549950.0,-0.184625079,-0.140703125
2/1/21,4/30/21,zip code,98188,Washington,WA,Single Family Residential,549000.0,-0.001818182,0.120408163,580000.0,0.037567084,0.247311828
3/1/21,5/31/21,zip code,98103,Washington,WA,All Residential,858750.0,0.0734375,0.152684564,832500.0,-0.002988042,0.096837945
9/1/12,11/30/12,zip code,98104,Washington,WA,Condo/Co-op,228000.0,0.085714286,0.034119128,382497.5,-0.041359649,0.800411862
4/1/23,6/30/23,zip code,98166,Washington,WA,Condo/Co-op,437500.0,0.041666667,0.080246914,447475.0,0.154774194,0.150321337
6/1/23,8/31/23,zip code,98125,Washington,WA,Condo/Co-op,382000.0,-0.079518072,0.005263158,365000.0,-0.12364946,-0.093111373
3/1/14,5/31/14,zip code,98144,Washington,WA,Condo/Co-op,234950.0,0.151715686,-0.020633597,290000.0,0.139937107,0.193906958
7/1/15,9/30/15,zip code,98155,Washington,WA,Condo/Co-op,173500.0,-0.002873563,0.010189229,179000.0,-0.032432432,-0.005555556
9/1/17,11/30/17,zip code,98144,Washington,WA,Single Family Residential,775000.0,6.45e-05,0.260162602,750000.0,0.057827927,0.156515035
8/1/17,10/31/17,zip code,98115,Washington,WA,Condo/Co-op,390000.0,0.026315789,0.418181818,481975.0,0.142662399,0.606851142
9/1/16,11/30/16,zip code,98106,Washington,WA,All Residential,418000.0,0.037220844,0.11496399,424800.0,0.042453988,0.217191977
5/1/19,7/31/19,zip code,98110,Washington,WA,Townhouse,635000.0,0.03000811,-0.005481597,648000.0,-0.065609229,-0.002309469
3/1/22,5/31/22,zip code,98110,Washington,WA,Single Family Residential,1570000.0,0.008673305,0.254996003,1450000.0,0.037195994,0.273605621
6/1/16,8/31/16,zip code,98148,Washington,WA,Single Family Residential,430850.0,0.069425139,0.286119403,398500.0,0.099386165,0.374256401
8/1/12,10/31/12,zip code,98168,Washington,WA,All Residential,165000.0,-0.035369775,0.118644068,176500.0,0.008571429,0.103469834
2/1/15,4/30/15,zip code,98146,Washington,WA,Condo/Co-op,168084.0,0.080342452,0.41843038,134950.0,0.038176748,0.125521268
1/1/12,3/31/12,zip code,98164,Washington,WA,All Residential,290000.0,-0.041322314,-0.414141414,,,
7/1/16,9/30/16,zip code,98117,Washington,WA,Single Family Residential,726388.5,0.008872917,0.2106475,675000.0,-0.006878287,0.146010187
9/1/23,11/30/23,zip code,98110,Washington,WA,All Residential,1172500.0,-0.022916667,0.037610619,1199500.0,0.00376569,0.1995
12/1/21,2/28/22,zip code,98107,Washington,WA,Townhouse,835000.0,0.092967702,0.098756497,899995.0,0.059472027,0.199994133
3/1/22,5/31/22,zip code,98155,Washington,WA,All Residential,898750.0,0.096036585,0.198333333,848000.0,0.013747759,0.161723406
1/1/13,3/31/13,zip code,98132,Washington,WA,All Residential,155099.5,-0.224114557,-0.295002273,184025.0,0.051571429,
5/1/16,7/31/16,zip code,98166,Washington,WA,Single Family Residential,450000.0,4.56e-05,0.156812339,439475.0,-0.023280364,-0.034067806
12/1/17,2/28/18,zip code,98119,Washington,WA,Single Family Residential,1229000.0,-0.012057878,0.293684211,1317000.0,0.197272727,0.130472103
8/1/14,10/31/14,zip code,98168,Washington,WA,Multi-Family (2-4 Unit),325000.0,0.0,,399000.0,0.024390244,
1/1/16,3/31/16,zip code,98115,Washington,WA,Condo/Co-op,315000.0,0.275303644,0.4,242500.0,0.021052632,0.031914894
6/1/17,8/31/17,zip code,98119,Washington,WA,Townhouse,855000.0,0.160147902,0.147651007,849425.0,0.000618447,0.114073054
3/1/21,5/31/21,zip code,98105,Washington,WA,Multi-Family (2-4 Unit),1177500.0,0.0,0.171641791,1240000.0,0.119638826,0.127272727
4/1/20,6/30/20,zip code,98102,Washington,WA,All Residential,652475.0,0.13473913,0.003807692,625000.0,-0.125874126,0.0
8/1/14,10/31/14,zip code,98110,Washington,WA,Townhouse,400000.0,0.125967628,0.083482312,416500.0,-0.120844327,0.217925287
11/1/17,1/31/18,zip code,98177,Washington,WA,Condo/Co-op,441000.0,0.0,0.942731278,487500.0,-0.048780488,0.266233766
10/1/14,12/31/14,zip code,98155,Washington,WA,Single Family Residential,358000.0,-0.032432432,0.101538462,393944.0,0.01037189,0.212135385
8/1/19,10/31/19,zip code,98110,Washington,WA,Single Family Residential,919500.0,0.049657534,0.004918033,938000.0,0.04454343,-0.001596594
